occurred_date,highest_offense_description,family_violence,report_date_time,location_type,address,zip_code,council_district,apd_sector,apd_district,clearance_status,clearance_date,latitude,longitude,year,month,week,day
2019-06-24,MURDER,N,2019-06-24 20:51:00,RESIDENCE / HOME,2609 ROSEWOOD AVE,78702.0,1.0,CH,2,C,2019-06-24 00:00:00,30.27228022,-97.70589574,2019,6,26,24
2019-06-24,AGG ASSAULT,N,2019-06-24 13:00:00,STREETS / HWY / ROAD / ALLEY,700 E 6TH ST,78701.0,9.0,GE,2,N,2019-06-25 00:00:00,30.26628759,-97.73586154,2019,6,26,24
2019-06-24,AGG ROBBERY/DEADLY WEAPON,N,2019-06-24 19:54:00,PARKING LOTS / GARAGE,11441 N IH 35 SVRD NB,78753.0,1.0,ED,7,C,2019-08-27 00:00:00,30.37919124,-97.67300854,2019,6,26,24
2019-06-24,AGG ASSAULT,N,2019-06-24 19:08:00,STREETS / HWY / ROAD / ALLEY,700 E 7TH ST,78701.0,9.0,GE,2,C,2019-06-24 00:00:00,30.26744445,-97.73553891,2019,6,26,24
2019-06-25,AGG ROBBERY/DEADLY WEAPON,N,2019-06-25 16:45:00,BANKS / SAVINGS & LOAN,1201 W BRAKER LN,78758.0,4.0,ED,4,C,2019-10-01 00:00:00,30.38464824,-97.69352294,2019,6,26,25
2019-06-25,AGG ASSAULT,N,2019-06-25 14:22:00,STREETS / HWY / ROAD / ALLEY,7027 CRAYBROUGH CIR,78724.0,1.0,CH,7,N,2019-08-06 00:00:00,30.30368069,-97.64512647,2019,6,26,25
2019-06-25,RAPE,N,2019-06-25 15:32:00,FIELD / WOODS,1600 BLOCK GROVE BLVD,78741.0,3.0,HE,3,N,2019-08-19 00:00:00,,,2019,6,26,25
2019-06-25,AGG ROBBERY/DEADLY WEAPON,N,2019-06-25 15:18:00,RESIDENCE / HOME,12151 N IH 35 SVRD NB,78753.0,1.0,ED,7,N,2019-07-11 00:00:00,30.39438783,-97.67065387,2019,6,26,25
2019-06-26,AGG ASSAULT,Y,2019-06-26 20:39:00,RESIDENCE / HOME,1000 PRAIRIE TRL,78758.0,4.0,ED,1,N,2019-07-11 00:00:00,30.38057267,-97.69194371,2019,6,26,26
2019-06-26,AGG ASSAULT,N,2019-06-26 23:32:00,PARKING LOTS / GARAGE,4602 E STASSNEY LN,78744.0,2.0,FR,5,C,2019-06-26 00:00:00,30.19431167,-97.74511029,2019,6,26,26
2019-06-26,AGG ASSAULT,N,2019-06-26 13:52:00,STREETS / HWY / ROAD / ALLEY,305 W WILLIAM CANNON DR,78745.0,2.0,FR,3,N,2019-07-16 00:00:00,30.19434673,-97.78359319,2019,6,26,26
2019-06-26,AGG ASSAULT,N,2019-06-26 02:21:00,PARKING LOTS / GARAGE,1701 W BEN WHITE BLVD EB,78745.0,5.0,DA,3,N,2019-07-29 00:00:00,30.22852083,-97.78533244,2019,6,26,26
2019-06-26,AGG ASSAULT,N,2019-06-26 17:53:00,STREETS / HWY / ROAD / ALLEY,BLUE MEADOW DR / BLUFF SPRINGS RD,78744.0,2.0,FR,8,C,2019-08-13 00:00:00,30.18366137,-97.76897404,2019,6,26,26
2019-06-27,AGG ROBBERY/DEADLY WEAPON,N,2019-06-27 18:21:00,DEPARTMENT / DISCOUNT STORE,9607 RESEARCH BLVD SVRD NB,78759.0,7.0,AD,1,N,2019-10-08 00:00:00,30.3885533,-97.74124779,2019,6,26,27
2019-06-27,AGG ROBBERY/DEADLY WEAPON,N,2019-06-27 23:45:00,PARKING LOTS / GARAGE,5800 TECHNI CENTER DR,78721.0,1.0,CH,5,N,2020-09-21 00:00:00,30.27877475,-97.67195423,2019,6,26,27
2019-06-27,AGG ASSAULT,N,2019-06-27 13:36:00,PARKING LOTS / GARAGE,11331 N LAMAR BLVD,78753.0,7.0,ED,4,N,2019-07-09 00:00:00,30.38218353,-97.68483168,2019,6,26,27
2019-06-27,AGG ROBBERY/DEADLY WEAPON,N,2019-06-27 15:34:00,DEPARTMENT / DISCOUNT STORE,11300 N LAMAR BLVD,78758.0,7.0,ED,4,C,2019-07-08 00:00:00,30.38268381,-97.68668327,2019,6,26,27
2019-06-28,AGG ROBBERY/DEADLY WEAPON,N,2019-06-28 14:18:00,STREETS / HWY / ROAD / ALLEY,600 BRAZOS ST,78701.0,9.0,GE,2,N,2019-07-24 00:00:00,30.26779349,-97.74150217,2019,6,26,28
2019-06-28,MURDER,N,2019-06-28 04:30:00,GAMBLING FACILITY / CASINO / RACE TRACK,11800 N LAMAR BLVD,78758.0,7.0,ED,4,C,2019-07-01 00:00:00,30.38834509,-97.684066,2019,6,26,28
2019-06-29,AGG ROBBERY/DEADLY WEAPON,N,2019-06-29 20:36:00,SHOPPING MALL,2901 S CAPITAL OF TEXAS HWY NB,78746.0,8.0,DA,5,N,2019-07-16 00:00:00,30.25788603,-97.80700704,2019,6,26,29
2019-06-29,AGG ROBBERY/DEADLY WEAPON,N,2019-06-29 20:39:00,PARKING LOTS / GARAGE,8800 N IH 35 SVRD SB,78753.0,4.0,ED,1,N,2019-07-16 00:00:00,30.35225082,-97.69282075,2019,6,26,29
2019-06-29,AGG ASSAULT,N,2019-06-29 09:27:00,RESIDENCE / HOME,2101 E BEN WHITE BLVD EB,78744.0,2.0,FR,6,C,2019-06-29 00:00:00,30.21597058,-97.74280403,2019,6,26,29
2019-06-30,RAPE,N,2019-10-04 12:46:00,RESIDENCE / HOME,10300 BLOCK BIG THICKET DR,78747.0,5.0,FR,7,N,2019-10-30 00:00:00,,,2019,6,26,30
2019-06-30,AGG ASSAULT,N,2019-06-30 16:52:00,STREETS / HWY / ROAD / ALLEY,2600 SCOFIELD RIDGE PKWY,78727.0,7.0,AD,3,N,2019-08-21 00:00:00,30.43063218,-97.69674817,2019,6,26,30
2019-07-01,AGG ASSAULT,N,2019-07-01 10:00:00,GAMBLING FACILITY / CASINO / RACE TRACK,1520 RUTHERFORD LN,78754.0,1.0,ED,3,C,2019-07-10 00:00:00,30.33786127,-97.68098146,2019,7,27,1
2019-07-01,AGG ASSAULT,N,2019-07-01 00:57:00,STREETS / HWY / ROAD / ALLEY,6904 DEEP CIR,78744.0,2.0,FR,8,N,2019-08-29 00:00:00,30.18021392,-97.75794785,2019,7,27,1
2019-07-01,AGG ROBBERY/DEADLY WEAPON,N,2019-07-01 12:44:00,SPECIALTY  STORE (TV  FUR ETC.),1900 E 7TH ST,78702.0,1.0,CH,2,C,2019-08-09 00:00:00,30.26280421,-97.72198913,2019,7,27,1
2019-07-01,AGG ASSAULT,N,2019-07-01 16:44:00,STREETS / HWY / ROAD / ALLEY,1617 NAVASOTA ST,78702.0,1.0,CH,3,N,2019-07-11 00:00:00,30.27627811,-97.72847243,2019,7,27,1
2019-07-01,AGG ROBBERY/DEADLY WEAPON,N,2019-07-01 09:47:00,SPECIALTY  STORE (TV  FUR ETC.),2219 W BEN WHITE BLVD EB,78745.0,5.0,DA,4,C,2019-08-08 00:00:00,30.23138325,-97.79166752,2019,7,27,1
2019-07-02,AGG ROBBERY/DEADLY WEAPON,N,2019-07-02 21:21:00,CONVENIENCE STORE,4311 SPRINGDALE RD,78723.0,1.0,CH,4,N,2019-07-04 00:00:00,30.28639929,-97.68192971,2019,7,27,2
2019-07-02,AGG ROBBERY/DEADLY WEAPON,N,2019-07-02 21:10:00,PARK / PLAYGROUND,1312 CANON YEOMANS TRL,78748.0,5.0,FR,1,N,2019-07-03 00:00:00,30.1557161,-97.82773581,2019,7,27,2
2019-07-02,AGG ROBBERY/DEADLY WEAPON,N,2019-07-02 20:04:00,PARKING LOTS / GARAGE,909 W MARY ST,78704.0,9.0,DA,1,N,2019-07-26 00:00:00,30.24788514,-97.76176593,2019,7,27,2
2019-07-02,AGG ASSAULT,N,2019-07-03 08:44:00,RESIDENCE / HOME,9024 NORTHGATE BLVD,78758.0,4.0,ED,2,C,2019-07-10 00:00:00,30.37025069,-97.71718296,2019,7,27,2
2019-07-03,AGG ASSAULT,N,2019-07-03 01:58:00,GAS / SERVICE STATIONS,2700 E 7TH ST,78702.0,3.0,CH,2,C,2019-07-03 00:00:00,30.26083607,-97.71127013,2019,7,27,3
2019-07-03,AGG ROBBERY/DEADLY WEAPON,N,2019-07-03 19:17:00,PARKING LOTS / GARAGE,8201 N LAMAR BLVD,78753.0,4.0,ED,1,N,2019-11-01 00:00:00,30.3508038,-97.70834566,2019,7,27,3
2019-07-03,AGG ASSAULT,N,2019-07-03 17:47:00,BAR / NIGHT CLUB,61 RAINEY ST,78701.0,9.0,GE,3,C,2019-07-03 00:00:00,30.25795581,-97.73893389,2019,7,27,3
2019-07-03,AGG ASSAULT,Y,2019-07-03 22:47:00,RESIDENCE / HOME,10300 GOLDEN MEADOW DR,78758.0,4.0,ED,2,C,2019-07-04 00:00:00,30.38041081,-97.71140349,2019,7,27,3
2019-07-04,AGG ROBBERY/DEADLY WEAPON,N,2019-07-04 12:25:00,PARKING LOTS / GARAGE,12301 RESEARCH BLVD SVRD NB,78727.0,6.0,AD,3,C,2019-10-08 00:00:00,30.42867041,-97.75396538,2019,7,27,4
2019-07-04,MURDER,Y,2019-07-07 15:35:00,RESIDENCE / HOME,6201 E HWY 290,,,ID,5,C,2019-07-11 00:00:00,30.31796168,-97.70190647,2019,7,27,4
2019-07-04,AGG ASSAULT,N,2019-07-04 23:42:00,PARKING LOTS / GARAGE,7090 GRAND CANYON DR,78752.0,4.0,ID,1,C,2019-07-08 00:00:00,30.3275203,-97.69500039,2019,7,27,4
2019-07-04,RAPE,Y,2019-07-04 05:06:00,RESIDENCE / HOME,1800 BLOCK W RUNDBERG LN,78758.0,4.0,ED,2,N,2020-01-08 00:00:00,,,2019,7,27,4
2019-07-04,AGG ASSAULT,N,2019-07-04 00:46:00,PARKING LOTS / GARAGE,9010 GALEWOOD DR,78758.0,4.0,ED,2,C,2019-07-05 00:00:00,30.36794153,-97.71508242,2019,7,27,4
2019-07-05,AGG ASSAULT,N,2019-07-05 21:28:00,RESIDENCE / HOME,1047 ROSEMONT ST,78723.0,1.0,ID,5,C,2019-07-09 00:00:00,30.31913651,-97.70206147,2019,7,27,5
2019-07-05,AGG ASSAULT,N,2019-07-05 03:26:00,PARKING LOTS / GARAGE,12041 DESSAU RD,78754.0,1.0,ED,5,N,2019-07-09 00:00:00,30.38057808,-97.65216651,2019,7,27,5
2019-07-05,AGG ROBBERY/DEADLY WEAPON,Y,2019-07-05 03:31:00,PARKING LOTS / GARAGE,5707 MANOR RD,78723.0,1.0,ID,4,N,2019-10-09 00:00:00,30.30512792,-97.68053078,2019,7,27,5
2019-07-06,AGG ROBBERY/DEADLY WEAPON,N,2019-07-06 13:05:00,STREETS / HWY / ROAD / ALLEY,2600 NUECES ST,78705.0,9.0,BA,1,C,2019-09-20 00:00:00,30.29063603,-97.74304705,2019,7,27,6
2019-07-06,AGG ASSAULT,N,2019-07-06 04:37:00,RESIDENCE / HOME,2101 E BEN WHITE BLVD SVRD EB,78744.0,2.0,FR,6,C,2019-07-06 00:00:00,30.21529713,-97.74336678,2019,7,27,6
2019-07-06,RAPE,N,2019-07-06 12:48:00,RESIDENCE / HOME,8600 BLOCK ANDERSON MILL RD,78729.0,6.0,AD,4,N,2019-10-02 00:00:00,,,2019,7,27,6
2019-07-06,AGG ROBBERY/DEADLY WEAPON,N,2019-07-06 01:01:00,STREETS / HWY / ROAD / ALLEY,7509 N IH 35 SVRD NB,78752.0,4.0,ID,1,N,2019-07-29 00:00:00,30.33584976,-97.70135514,2019,7,27,6
2019-07-07,RAPE,Y,2019-07-08 16:40:00,RESIDENCE / HOME,9400 BLOCK S 1ST ST,78748.0,5.0,FR,2,N,2020-01-07 00:00:00,,,2019,7,27,7
2019-07-07,AGG ASSAULT,N,2019-07-07 02:10:00,STREETS / HWY / ROAD / ALLEY,302 E 6TH ST,78701.0,9.0,GE,2,N,2019-07-08 00:00:00,30.26761327,-97.74007168,2019,7,27,7
2019-07-07,RAPE,Y,2019-07-07 23:21:00,RESIDENCE / HOME,6500 BLOCK BLUFF SPRINGS RD,78744.0,2.0,FR,8,C,2019-09-13 00:00:00,,,2019,7,27,7
2019-07-07,RAPE,Y,2019-07-11 13:59:00,RESIDENCE / HOME,700 BLOCK SHADE TREE DR,78748.0,5.0,FR,2,N,2019-08-23 00:00:00,,,2019,7,27,7
2019-07-07,AGG ASSAULT,N,2019-07-07 22:54:00,CAMP / CAMPGROUND,MANCHACA RD / W SLAUGHTER LN,78748.0,5.0,FR,1,C,2019-08-04 00:00:00,30.1737263,-97.82373945,2019,7,27,7
2019-07-07,AGG ASSAULT,N,2019-07-07 14:00:00,PARKING LOTS / GARAGE,10201 BROWNIE DR,78753.0,4.0,ED,1,N,2019-09-03 00:00:00,30.36682636,-97.68447949,2019,7,27,7
2019-07-07,AGG ROBBERY/DEADLY WEAPON,N,2019-07-07 14:40:00,STREETS / HWY / ROAD / ALLEY,1812 PAYTON GIN RD,78758.0,4.0,ED,2,N,2019-11-13 00:00:00,30.3665015,-97.71689136,2019,7,27,7
2019-07-08,AGG ASSAULT,N,2019-07-08 22:04:00,RESIDENCE / HOME,8001 S IH 35 NB,78744.0,2.0,FR,7,N,2019-09-16 00:00:00,30.17659232,-97.77952866,2019,7,28,8
2019-07-09,AGG ROBBERY/DEADLY WEAPON,N,2019-07-09 23:12:00,RESIDENCE / HOME,401 MASTERSON PASS,78753.0,4.0,ED,1,N,2019-07-24 00:00:00,30.37001182,-97.69037105,2019,7,28,9
2019-07-09,AGG ASSAULT,N,2019-07-10 16:35:00,PARKING LOTS / GARAGE,8805 NORTH PLZ,78753.0,4.0,ED,3,N,2019-08-08 00:00:00,30.35019869,-97.68786634,2019,7,28,9
2019-07-09,AGG ASSAULT,N,2019-07-09 15:42:00,STREETS / HWY / ROAD / ALLEY,11301 BURNET RD,78758.0,7.0,AD,2,N,2019-08-07 00:00:00,30.39716921,-97.71910498,2019,7,28,9
2019-07-10,AGG ASSAULT,N,2019-07-10 22:26:00,STREETS / HWY / ROAD / ALLEY,8800 N MOPAC EXPY SVRD NB,78759.0,10.0,BA,8,C,2019-07-10 00:00:00,30.37578827,-97.73863136,2019,7,28,10
2019-07-10,AGG ROBBERY/DEADLY WEAPON,N,2019-07-10 00:09:00,STREETS / HWY / ROAD / ALLEY,1401 E RUNDBERG LN,78753.0,4.0,ED,3,C,2019-07-26 00:00:00,30.35162962,-97.67831952,2019,7,28,10
2019-07-10,AGG ASSAULT,N,2019-07-10 01:29:00,STREETS / HWY / ROAD / ALLEY,9200 NORTH PLZ,78753.0,4.0,ED,3,N,2019-09-05 00:00:00,30.35460168,-97.68584909,2019,7,28,10
2019-07-11,AGG ASSAULT,N,2019-07-12 18:53:00,HOTEL / MOTEL / ETC.,5100 W US 290 HWY WB,78735.0,8.0,DA,5,C,2021-02-05 00:00:00,30.23648493,-97.82739504,2019,7,28,11
2019-07-12,AGG ASSAULT,N,2019-07-12 14:20:00,TRANSPORTATION (AIR / BUS / TRAIN - TERMINALS),8800 BLOCK N LAMAR BLVD,78758.0,4.0,ED,2,C,2019-09-08 00:00:00,30.35712142,-97.70069857,2019,7,28,12
2019-07-12,AGG ASSAULT,N,2019-07-12 20:01:00,RESIDENCE / HOME,1054 SPRINGDALE RD,78721.0,1.0,CH,4,N,2019-08-26 00:00:00,30.27185395,-97.69305203,2019,7,28,12
2019-07-12,AGG ROBBERY/DEADLY WEAPON,N,2019-07-12 12:55:00,CONVENIENCE STORE,1925 RUTLAND DR,78758.0,4.0,ED,2,C,2019-10-10 00:00:00,30.37886941,-97.71309494,2019,7,28,12
2019-07-12,AGG ROBBERY/DEADLY WEAPON,N,2019-07-12 05:30:00,STREETS / HWY / ROAD / ALLEY,E. 6TH ST,,,GE,2,N,2019-07-23 00:00:00,30.26739402,-97.74038174,2019,7,28,12
2019-07-12,AGG ASSAULT,N,2019-07-12 01:27:00,HOTEL / MOTEL / ETC.,500 N IH 35 SVRD SB,78701.0,9.0,GE,2,N,2019-08-14 00:00:00,30.26501005,-97.73552204,2019,7,28,12
2019-07-12,AGG ROBBERY/DEADLY WEAPON,N,2019-07-12 09:25:00,PARKING LOTS / GARAGE,11700 METRIC BLVD,78758.0,7.0,AD,2,N,2019-08-20 00:00:00,30.39761338,-97.70517069,2019,7,28,12
2019-07-13,AGG ASSAULT,N,2019-07-13 17:41:00,STREETS / HWY / ROAD / ALLEY,7817 CLOCK TOWER DR,78753.0,4.0,ID,2,C,2019-07-13 00:00:00,30.33791112,-97.69392668,2019,7,28,13
2019-07-13,RAPE,N,2019-07-13 15:03:00,RESIDENCE / HOME,14300 BLOCK N IH 35 NB,78660.0,7.0,ED,6,N,2019-09-09 00:00:00,,,2019,7,28,13
2019-07-13,AGG ROBBERY/DEADLY WEAPON,N,2019-07-13 22:23:00,PARKING LOTS / GARAGE,1801 E 51ST ST,78723.0,9.0,BA,4,N,2019-08-15 00:00:00,30.30178356,-97.69867079,2019,7,28,13
2019-07-13,AGG ROBBERY/DEADLY WEAPON,N,2019-07-13 05:12:00,PARKING LOTS / GARAGE,811 TRINITY ST,78701.0,9.0,GE,1,N,2019-08-28 00:00:00,30.26954298,-97.7381187,2019,7,28,13
2019-07-13,AGG ROBBERY/DEADLY WEAPON,N,2019-07-14 00:03:00,CONVENIENCE STORE,1725 OHLEN RD,78757.0,7.0,ID,7,N,2020-01-22 00:00:00,30.36269967,-97.71846931,2019,7,28,13
2019-07-13,RAPE,N,2019-07-13 07:30:00,HOTEL / MOTEL / ETC.,2500 BLOCK E BEN WHITE BLVD EB,78744.0,2.0,FR,6,C,2019-09-12 00:00:00,,,2019,7,28,13
2019-07-13,AGG ROBBERY/DEADLY WEAPON,N,2019-07-13 20:20:00,RESIDENCE / HOME,100 RAMBLE LN,78745.0,3.0,DA,3,N,2019-07-23 00:00:00,30.20953646,-97.77324603,2019,7,28,13
2019-07-14,AGG ROBBERY/DEADLY WEAPON,N,2019-07-14 23:43:00,RESIDENCE / HOME,3501 LOYOLA LN,78723.0,1.0,ID,3,N,2019-09-24 00:00:00,30.31044714,-97.66819923,2019,7,28,14
2019-07-14,AGG ROBBERY/DEADLY WEAPON,N,2019-07-14 00:47:00,GAS / SERVICE STATIONS,7101 ED BLUESTEIN BLVD SVRD NB,78724.0,1.0,CH,7,N,2019-10-10 00:00:00,30.31264535,-97.66162409,2019,7,28,14
2019-07-14,AGG ASSAULT,N,2019-07-14 18:13:00,PARK / PLAYGROUND,COMAL ST / NASH HERNANDEZ SR RD,78702.0,3.0,CH,1,C,2019-07-30 00:00:00,30.25106283,-97.73212105,2019,7,28,14
2019-07-14,AGG ASSAULT,N,2019-07-14 18:39:00,RESTAURANTS,1925 RUTLAND DR,78758.0,4.0,ED,2,N,2019-09-17 00:00:00,30.37886941,-97.71309494,2019,7,28,14
2019-07-15,AGG ASSAULT,N,2019-07-15 00:24:00,OTHER / UNKNOWN,6306 E RIVERSIDE DR,78741.0,3.0,HE,5,N,2019-08-12 00:00:00,30.22503769,-97.70296228,2019,7,29,15
2019-07-15,AGG ASSAULT,N,2019-07-15 01:33:00,BANKS / SAVINGS & LOAN,500 E BEN WHITE BLVD SVRD WB,78704.0,3.0,DA,2,N,2019-09-03 00:00:00,30.22111053,-97.75655337,2019,7,29,15
2019-07-15,AGG ASSAULT,N,2019-07-15 00:13:00,STREETS / HWY / ROAD / ALLEY,909 W CESAR CHAVEZ ST,78703.0,9.0,GE,1,N,2019-08-13 00:00:00,30.26633744,-97.75535259,2019,7,29,15
2019-07-15,AGG ASSAULT,N,2019-07-15 15:32:00,STREETS / HWY / ROAD / ALLEY,1600 BLOCK E WILLIAM CANNON DR,78744.0,2.0,FR,8,N,2019-09-05 00:00:00,30.19014088,-97.76965055,2019,7,29,15
2019-07-15,AGG ASSAULT,N,2019-07-15 01:56:00,BAR / NIGHT CLUB,10205 N LAMAR BLVD,78753.0,4.0,ED,1,N,2019-07-15 00:00:00,30.37200762,-97.69139165,2019,7,29,15
2019-07-16,AGG ROBBERY/DEADLY WEAPON,N,2019-07-17 01:37:00,PARKING LOTS / GARAGE,1044 NORWOOD PARK BLVD,78753.0,4.0,ID,2,N,2019-12-11 00:00:00,30.3365449,-97.69155742,2019,7,29,16
2019-07-16,AGG ASSAULT,N,2019-07-16 15:34:00,RESIDENCE / HOME,1309 BROADMOOR DR,78723.0,4.0,ID,5,N,2019-07-17 00:00:00,30.30909471,-97.70379343,2019,7,29,16
2019-07-16,AGG ROBBERY/DEADLY WEAPON,N,2019-07-16 22:13:00,PARKING LOTS / GARAGE,10616 MELLOW MEADOWS,78750.0,6.0,AD,6,C,2019-07-30 00:00:00,30.46041966,-97.80173469,2019,7,29,16
2019-07-16,AGG ASSAULT,N,2019-07-16 16:19:00,CONSTRUCTION SITE,5001 CRAINWAY DR,78724.0,1.0,CH,7,N,2019-08-12 00:00:00,30.31902555,-97.65763362,2019,7,29,16
2019-07-17,AGG ROBBERY/DEADLY WEAPON,N,2019-07-17 16:32:00,PARKING LOTS / GARAGE,2901 S CAPITAL OF TEXAS HWY NB,78746.0,8.0,DA,5,C,2019-07-24 00:00:00,30.25788603,-97.80700704,2019,7,29,17
2019-07-17,AGG ROBBERY/DEADLY WEAPON,N,2019-07-17 12:20:00,OTHER / UNKNOWN,903 MONTOPOLIS DR,78741.0,3.0,HE,5,C,2019-07-30 00:00:00,30.23528706,-97.6966174,2019,7,29,17
2019-07-17,AGG ROBBERY/DEADLY WEAPON,N,2019-07-17 11:31:00,PARKING LOTS / GARAGE,1001 E BEN WHITE BLVD EB,78704.0,3.0,DA,3,N,2019-08-20 00:00:00,30.21710674,-97.75371818,2019,7,29,17
2019-07-17,AGG ASSAULT,N,2019-07-17 17:43:00,STREETS / HWY / ROAD / ALLEY,S PLEASANT VALLEY RD / E WILLIAM CANNON DR,78744.0,2.0,FR,8,N,2019-07-18 00:00:00,30.17967225,-97.74690478,2019,7,29,17
2019-07-17,AGG ASSAULT,N,2019-07-17 14:37:00,CONSTRUCTION SITE,300 BLOCK E CESAR CHAVEZ ST,78701.0,9.0,GE,3,N,2019-08-19 00:00:00,30.26260501,-97.74157176,2019,7,29,17
2019-07-17,AGG ROBBERY/DEADLY WEAPON,N,2019-07-17 15:07:00,PARKING LOTS / GARAGE,2504 HUNTWICK DR,78741.0,3.0,HE,4,C,2019-07-18 00:00:00,30.22527133,-97.72757724,2019,7,29,17
2019-07-18,AGG ASSAULT,N,2019-07-18 16:47:00,SHELTER-MISSION / HOMELESS,500 E 7TH ST,78701.0,9.0,GE,2,N,2019-07-22 00:00:00,30.26797616,-97.737619,2019,7,29,18
2019-07-18,AGG ROBBERY/DEADLY WEAPON,N,2019-07-18 22:52:00,PARKING LOTS / GARAGE,2425 CROMWELL CIR,78741.0,3.0,HE,4,N,2019-08-29 00:00:00,30.22484581,-97.72059573,2019,7,29,18
2019-07-18,MURDER,Y,2019-07-18 23:16:00,RESIDENCE / HOME,6407 SPRINGDALE RD,78723.0,1.0,CH,4,C,2019-07-25 00:00:00,30.30642702,-97.66943555,2019,7,29,18
2019-07-18,AGG ASSAULT,N,2019-07-18 11:32:00,OTHER / UNKNOWN,501 DEEN AVE,78753.0,4.0,ED,1,C,2019-07-18 00:00:00,30.35491448,-97.70037506,2019,7,29,18
2019-07-18,AGG ASSAULT,N,2019-07-19 01:24:00,PARKING LOTS / GARAGE,710 E BEN WHITE BLVD SVRD WB,78704.0,3.0,DA,2,N,2019-08-22 00:00:00,30.2200027,-97.75439457,2019,7,29,18
2019-07-18,AGG ASSAULT,N,2019-07-18 03:29:00,CONVENIENCE STORE,901 W BEN WHITE BLVD SVRD EB,78745.0,3.0,DA,3,N,2019-08-13 00:00:00,30.22637546,-97.7744276,2019,7,29,18
2019-07-18,AGG ROBBERY/DEADLY WEAPON,N,2019-07-18 22:38:00,RESIDENCE / HOME,1013 MONTOPOLIS DR,78741.0,3.0,HE,5,N,2019-10-10 00:00:00,30.23316736,-97.69785989,2019,7,29,18
2019-07-19,AGG ROBBERY/DEADLY WEAPON,N,2019-07-19 23:33:00,GAS / SERVICE STATIONS,6506 DECKER LN,78724.0,1.0,CH,6,N,2019-11-07 00:00:00,30.28987254,-97.62925249,2019,7,29,19
2019-07-19,RAPE,N,2019-07-24 11:13:00,RESIDENCE / HOME,2400 BLOCK E RIVERSIDE DR,78741.0,3.0,HE,2,N,2019-09-20 00:00:00,,,2019,7,29,19
2019-07-19,AGG ASSAULT,N,2019-07-19 09:30:00,PARKING LOTS / GARAGE,901 W BRAKER LN,78758.0,4.0,ED,4,C,2019-07-30 00:00:00,30.38263789,-97.68885757,2019,7,29,19
2019-07-20,AGG ASSAULT,N,2019-07-20 21:38:00,RESIDENCE / HOME,1501 REAGAN HILL DR,78752.0,4.0,ID,2,N,2019-08-20 00:00:00,30.32628674,-97.6902594,2019,7,29,20
2019-07-20,AGG ROBBERY/DEADLY WEAPON,N,2019-07-20 21:36:00,OTHER / UNKNOWN,8756 RESEARCH BLVD SVRD SB,78757.0,7.0,ID,7,N,2019-10-25 00:00:00,30.36560344,-97.71884414,2019,7,29,20
2019-07-20,AGG ASSAULT,N,2019-07-20 14:36:00,STREETS / HWY / ROAD / ALLEY,1211 E M FRANKLIN AVE,78721.0,1.0,CH,4,C,2019-08-26 00:00:00,30.27863975,-97.69455228,2019,7,29,20
2019-07-20,MURDER,N,2019-07-20 05:44:00,STREETS / HWY / ROAD / ALLEY,4518 TURNSTONE DR,78744.0,2.0,FR,5,,,30.18805095,-97.75037192,2019,7,29,20
2019-07-20,AGG ASSAULT,N,2019-07-20 05:32:00,RESIDENCE / HOME,1301 CROSSING PL,78741.0,3.0,HE,3,N,2019-09-03 00:00:00,30.23653703,-97.71330141,2019,7,29,20
2019-07-20,AGG ASSAULT,N,2019-07-20 14:14:00,PARK / PLAYGROUND,1301 SHOAL CREEK BLVD,78701.0,9.0,BA,2,N,2019-08-13 00:00:00,30.27804051,-97.74922839,2019,7,29,20
2019-07-20,AGG ROBBERY/DEADLY WEAPON,N,2019-07-20 18:46:00,SPECIALTY  STORE (TV  FUR ETC.),1901 E RIVERSIDE DR,78741.0,3.0,HE,2,N,2019-10-25 00:00:00,30.2421377,-97.72939968,2019,7,29,20
2019-07-20,AGG ASSAULT,Y,2019-07-20 17:51:00,PARKING LOTS / GARAGE,7112 ED BLUESTEIN BLVD SVRD SB,78723.0,1.0,CH,4,C,2019-08-01 00:00:00,30.31255869,-97.66380113,2019,7,29,20
2019-07-20,AGG ASSAULT,N,2019-07-20 19:59:00,FIELD / WOODS,9900 S IH 35 SVRD SB,78748.0,5.0,FR,2,N,2019-08-19 00:00:00,30.15613529,-97.79236136,2019,7,29,20
2019-07-20,AGG ASSAULT,N,2019-07-20 00:43:00,RESIDENCE / HOME,1720 WOOTEN PARK DR,78757.0,7.0,ID,7,C,2019-07-20 00:00:00,30.35332548,-97.72287789,2019,7,29,20
2019-07-21,AGG ROBBERY/DEADLY WEAPON,N,2019-07-21 15:19:00,SPECIALTY  STORE (TV  FUR ETC.),7901 CAMERON RD,78754.0,1.0,ID,2,N,2019-10-25 00:00:00,30.33392143,-97.6849105,2019,7,29,21
2019-07-21,AGG ASSAULT,N,2019-07-21 02:48:00,COMMUNITY CENTER,700 RED RIVER ST,78701.0,9.0,GE,2,N,2019-07-25 00:00:00,30.26751257,-97.73686469,2019,7,29,21
2019-07-21,AGG ASSAULT,N,2019-07-21 13:59:00,RESTAURANTS,200 SAN JACINTO BLVD,78701.0,9.0,GE,3,C,2019-07-21 00:00:00,30.26405481,-97.74186235,2019,7,29,21
2019-07-21,RAPE,Y,2019-07-21 20:00:00,RESIDENCE / HOME,8000 BLOCK EXCHANGE DR,78754.0,1.0,ED,3,C,2019-10-29 00:00:00,,,2019,7,29,21
