occurred_date_time,highest_offense_description,family_violence,report_date_time,location_type,address,zip_code,council_district,apd_sector,apd_district,clearance_status,clearance_date,latitude,longitude,year,month,week,day,hour
2018-06-25 04:55:00,AGG ASSAULT,N,2018-06-25 07:27:00,PARKING LOTS / GARAGE,1500 E PARMER LN,78753.0,7.0,ED,6,C,2018-07-14 00:00:00,30.38978843,-97.65120925,2018,6,26,25,4
2018-06-25 05:09:00,AGG ASSAULT,N,2018-06-25 05:09:00,STREETS / HWY / ROAD / ALLEY,1900 BLOCK MONTOPOLIS DR,78741.0,3.0,HE,3,N,2018-07-27 00:00:00,30.22536011,-97.70326071,2018,6,26,25,5
2018-06-25 06:31:00,AGG ROBBERY/DEADLY WEAPON,N,2018-06-25 06:31:00,RESIDENCE / HOME,2410 E RIVERSIDE DR,78741.0,3.0,HE,2,C,2018-10-24 00:00:00,30.23677947,-97.72423542,2018,6,26,25,6
2018-06-25 10:10:00,AGG ASSAULT,N,2018-06-25 10:10:00,STREETS / HWY / ROAD / ALLEY,908 E CESAR CHAVEZ ST,78702.0,3.0,CH,1,N,2018-07-10 00:00:00,30.26097417,-97.73478786,2018,6,26,25,10
2018-06-25 13:57:00,AGG ROBBERY/DEADLY WEAPON,N,2018-06-25 14:07:00,OTHER / UNKNOWN,1607 E CESAR CHAVEZ ST,78702.0,3.0,CH,1,C,2018-08-03 00:00:00,30.25817171,-97.72802313,2018,6,26,25,13
2018-06-25 15:08:00,AGG ROBBERY/DEADLY WEAPON,N,2018-06-25 15:08:00,SPECIALTY  STORE (TV  FUR ETC.),2030 E OLTORF ST,78741.0,3.0,HE,2,C,2018-08-03 00:00:00,30.23077977,-97.73215424,2018,6,26,25,15
2018-06-25 19:00:00,AGG ASSAULT,N,2018-06-25 19:00:00,STREETS / HWY / ROAD / ALLEY,1100 SHADY LN,,,,,N,2018-07-28 00:00:00,,,2018,6,26,25,19
2018-06-25 23:00:00,RAPE,Y,2018-06-30 14:53:00,RESIDENCE / HOME,5700 BLOCK ALOMAR CV,78617.0,2.0,HE,7,C,2018-07-08 00:00:00,,,2018,6,26,25,23
2018-06-26 00:22:00,AGG ASSAULT,N,2018-06-26 00:22:00,STREETS / HWY / ROAD / ALLEY,907 SPENCE ST,78702.0,3.0,CH,1,N,2018-07-10 00:00:00,30.258684600000002,-97.73580945,2018,6,26,26,0
2018-06-26 05:33:00,AGG ROBBERY/DEADLY WEAPON,N,2018-06-26 05:33:00,RESIDENCE / HOME,3003 MORELOS CV,78617.0,2.0,HE,8,N,2018-06-26 00:00:00,30.20524604,-97.63540534,2018,6,26,26,5
2018-06-26 05:37:00,AGG ROBBERY/DEADLY WEAPON,N,2018-06-26 06:37:00,PARKING LOTS / GARAGE,1660 E 51ST ST,78723.0,4.0,ID,5,C,2018-07-27 00:00:00,30.30443974,-97.69890574,2018,6,26,26,5
2018-06-26 14:02:00,AGG ASSAULT,N,2018-06-26 14:02:00,PARKING LOTS / GARAGE,600 W WILLIAM CANNON DR,78745.0,2.0,FR,4,N,2018-07-13 00:00:00,30.198055199999995,-97.78627207,2018,6,26,26,14
2018-06-26 22:00:00,RAPE,N,2018-06-27 09:30:00,RESIDENCE / HOME,4400 BLOCK E OLTORF ST,78741.0,3.0,HE,4,N,2018-08-01 00:00:00,,,2018,6,26,26,22
2018-06-27 05:37:00,AGG ASSAULT,N,2018-06-27 05:37:00,STREETS / HWY / ROAD / ALLEY,2200 STAFFORD ST,78722.0,1.0,CH,3,N,2018-07-20 00:00:00,30.28397304,-97.71535403,2018,6,26,27,5
2018-06-27 09:04:00,AGG ASSAULT,N,2018-06-27 09:04:00,STREETS / HWY / ROAD / ALLEY,S PLEASANT VALLEY RD / S LAKESHORE BLVD,78741.0,3.0,HE,2,N,2018-08-13 00:00:00,30.24251243,-97.7171496,2018,6,26,27,9
2018-06-27 17:01:00,MURDER,N,2018-06-27 17:01:00,GAS / SERVICE STATIONS,13014 POND SPRINGS RD,78729.0,6.0,AD,4,C,2018-06-29 00:00:00,30.44090837,-97.77369554,2018,6,26,27,17
2018-06-27 23:36:00,AGG ROBBERY/DEADLY WEAPON,N,2018-06-27 23:36:00,GAS / SERVICE STATIONS,6607 S PLEASANT VALLEY RD,78744.0,2.0,FR,8,N,2018-06-28 00:00:00,30.17901266,-97.74665652,2018,6,26,27,23
2018-06-28 08:28:00,AGG ASSAULT,N,2018-06-28 08:28:00,STREETS / HWY / ROAD / ALLEY,500 BLOCK E 7TH ST,78701.0,9.0,GE,2,N,2018-07-17 00:00:00,,,2018,6,26,28,8
2018-06-28 20:46:00,AGG ASSAULT,N,2018-06-28 20:46:00,RESTAURANTS,1143 AIRPORT BLVD,78721.0,3.0,CH,4,N,2018-08-15 00:00:00,30.27163304,-97.69674957,2018,6,26,28,20
2018-06-28 21:56:00,AGG ROBBERY/DEADLY WEAPON,N,2018-06-28 22:50:00,DEPARTMENT / DISCOUNT STORE,7517 CAMERON RD,78752.0,1.0,ID,2,C,2018-10-04 00:00:00,30.32907435,-97.68926357,2018,6,26,28,21
2018-06-28 22:42:00,AGG ROBBERY/DEADLY WEAPON,N,2018-06-28 22:42:00,RESTAURANTS,4501 E BEN WHITE BLVD SVRD EB,78744.0,2.0,FR,6,N,2018-06-29 00:00:00,30.21454332,-97.73426036,2018,6,26,28,22
2018-06-29 18:45:00,AGG ASSAULT,N,2018-06-29 20:29:00,GAS / SERVICE STATIONS,9909 MANCHACA RD,78748.0,5.0,FR,1,N,2018-07-03 00:00:00,30.17327061,-97.82336194,2018,6,26,29,18
2018-06-30 05:59:00,AGG ASSAULT,N,2018-06-30 05:59:00,OTHER / UNKNOWN,12636 RESEARCH BLVD SB,78759.0,10.0,AD,7,N,2018-08-08 00:00:00,30.43119499,-97.7638257,2018,6,26,30,5
2018-06-30 15:00:00,AGG ASSAULT,N,2018-06-30 22:02:00,STREETS / HWY / ROAD / ALLEY,E 7TH ST / NECHES ST,78701.0,9.0,GE,2,N,2018-09-08 00:00:00,30.26769906,-97.73792429,2018,6,26,30,15
2018-06-30 18:35:00,AGG ASSAULT,N,2018-06-30 18:35:00,STREETS / HWY / ROAD / ALLEY,7004 BENNETT AVE,78752.0,4.0,ID,1,N,2018-08-01 00:00:00,30.33001795,-97.70130497,2018,6,26,30,18
2018-06-30 20:40:00,AGG ASSAULT,N,2018-06-30 20:40:00,STREETS / HWY / ROAD / ALLEY,119 E STASSNEY LN,78745.0,3.0,FR,4,C,2018-07-01 00:00:00,30.20464271,-97.77443647,2018,6,26,30,20
2018-07-01 01:40:00,RAPE,N,2018-07-01 21:44:00,RESIDENCE / HOME,1500 BLOCK E PARMER LN,78753.0,7.0,ED,6,N,2018-07-24 00:00:00,,,2018,7,26,1,1
2018-07-01 02:23:00,AGG ASSAULT,N,2018-07-01 23:30:00,STREETS / HWY / ROAD / ALLEY,302 E 6TH ST,78701.0,9.0,GE,2,C,2018-11-30 00:00:00,30.26761327,-97.74007168,2018,7,26,1,2
2018-07-01 05:19:00,AGG ASSAULT,N,2018-07-01 05:20:00,STREETS / HWY / ROAD / ALLEY,5325 CAMERON RD,78723.0,4.0,ID,5,C,2018-07-30 00:00:00,30.31120788,-97.70719111,2018,7,26,1,5
2018-07-01 07:32:00,AGG ASSAULT,N,2018-07-01 08:07:00,CONVENIENCE STORE,8007 GESSNER DR,78753.0,4.0,ED,1,C,2018-08-05 00:00:00,30.34361014,-97.70196787,2018,7,26,1,7
2018-07-01 15:10:00,AGG ASSAULT,N,2018-07-01 15:10:00,STREETS / HWY / ROAD / ALLEY,600 RIVER ST,78701.0,9.0,GE,3,C,2018-07-04 00:00:00,30.25821624,-97.73984250000001,2018,7,26,1,15
2018-07-01 17:44:00,AGG ASSAULT,N,2018-07-01 17:44:00,STREETS / HWY / ROAD / ALLEY,8220 W SH 71,78735.0,8.0,DA,6,N,2018-07-30 00:00:00,30.24674667,-97.88732546,2018,7,26,1,17
2018-07-01 23:04:00,AGG ASSAULT,N,2018-07-01 23:04:00,PARKING LOTS / GARAGE,1809 W RUNDBERG LN,78758.0,4.0,ED,2,N,2018-08-01 00:00:00,30.37119483,-97.71452465,2018,7,26,1,23
2018-07-02 02:00:00,RAPE,Y,2018-07-04 12:13:00,RESIDENCE / HOME,6300 BLOCK TASAJILLO TRL,78739.0,8.0,DA,8,N,2018-08-23 00:00:00,,,2018,7,27,2,2
2018-07-02 05:03:00,RAPE,N,2018-07-02 05:03:00,HOTEL / MOTEL / ETC.,2500 BLOCK E BEN WHITE BLVD SVRD WB,78741.0,3.0,HE,2,N,2018-07-13 00:00:00,,,2018,7,27,2,5
2018-07-02 11:38:00,AGG ASSAULT,N,2018-07-02 12:39:00,FIELD / WOODS,3100 BLOCK MARY ST,78617.0,2.0,HE,8,N,2018-09-14 00:00:00,30.20498687,-97.63798696,2018,7,27,2,11
2018-07-02 12:04:00,AGG ROBBERY/DEADLY WEAPON,N,2018-07-02 12:04:00,RESIDENCE / HOME,1900 BLOCK ONION CREEK PKWY,78748.0,5.0,FR,2,C,2018-07-13 00:00:00,,,2018,7,27,2,12
2018-07-02 15:19:00,AGG ASSAULT,N,2018-07-02 15:19:00,HOTEL / MOTEL / ETC.,909 E KOENIG LN SVRD EB,78751.0,4.0,ID,6,N,2018-07-22 00:00:00,30.32085631,-97.70934743,2018,7,27,2,15
2018-07-02 16:10:00,AGG ASSAULT,Y,2018-07-02 20:17:00,RESIDENCE / HOME,9052 GALEWOOD DR,78758.0,4.0,ED,2,C,2018-07-03 00:00:00,30.36873798,-97.71502590000001,2018,7,27,2,16
2018-07-02 18:15:00,AGG ROBBERY/DEADLY WEAPON,N,2018-07-02 18:15:00,PARKING LOTS / GARAGE,1812 PAYTON GIN RD,78758.0,4.0,ED,2,N,2018-07-18 00:00:00,30.366501500000002,-97.71689136,2018,7,27,2,18
2018-07-02 22:54:00,AGG ASSAULT,N,2018-07-02 22:54:00,STREETS / HWY / ROAD / ALLEY,N IH 35 SVRD NB / E ST JOHNS AVE,78752.0,4.0,ID,1,N,2018-09-11 00:00:00,30.33257841,-97.70371141,2018,7,27,2,22
2018-07-03 08:21:00,AGG ROBBERY/DEADLY WEAPON,N,2018-07-03 08:21:00,RESIDENCE / HOME,5005 LOTT AVE,78721.0,1.0,CH,5,C,2018-07-09 00:00:00,30.27578249,-97.68364094,2018,7,27,3,8
2018-07-03 09:32:00,AGG ASSAULT,N,2018-07-03 09:32:00,COMMERCIAL / OFFICE BUILDING,9414 PARKFIELD DR,78758.0,4.0,ED,2,N,2018-07-09 00:00:00,30.36790427,-97.70626576,2018,7,27,3,9
2018-07-04 01:26:00,MURDER,N,2018-07-04 01:26:00,PARKING LOTS / GARAGE,2501 ANKEN DR,78741.0,3.0,HE,2,C,2018-07-05 00:00:00,30.22935836,-97.72771402,2018,7,27,4,1
2018-07-04 01:36:00,AGG ASSAULT,N,2018-07-04 02:43:00,RESIDENCE / HOME,3300 MANOR RD,78723.0,1.0,BA,4,C,2018-07-23 00:00:00,30.2872359,-97.70250644,2018,7,27,4,1
2018-07-04 19:37:00,AGG ASSAULT,N,2018-07-04 19:37:00,STREETS / HWY / ROAD / ALLEY,2700 E 7TH ST,78702.0,3.0,CH,2,C,2018-07-04 00:00:00,30.26083607,-97.71127013,2018,7,27,4,19
2018-07-04 21:00:00,AGG ASSAULT,N,2018-07-04 21:03:00,PARKING LOTS / GARAGE,8225 N FM 620 RD,78726.0,6.0,AD,8,N,2018-08-15 00:00:00,30.42004718,-97.84417065,2018,7,27,4,21
2018-07-05 08:38:00,AGG ASSAULT,N,2018-07-05 08:38:00,STREETS / HWY / ROAD / ALLEY,5900 AIRPORT BLVD,78752.0,4.0,ID,6,N,2018-07-10 00:00:00,30.32367474,-97.71590636,2018,7,27,5,8
2018-07-05 18:58:00,AGG ASSAULT,N,2018-07-05 20:47:00,STREETS / HWY / ROAD / ALLEY,800 NECHES ST,78701.0,9.0,GE,1,C,2018-07-05 00:00:00,30.26875428,-97.73760758,2018,7,27,5,18
2018-07-05 22:30:00,AGG ROBBERY/DEADLY WEAPON,N,2018-07-06 02:52:00,DEPARTMENT / DISCOUNT STORE,1030 NORWOOD PARK BLVD,78753.0,4.0,ID,2,C,2018-07-06 00:00:00,30.3391525,-97.69116892,2018,7,27,5,22
2018-07-06 01:50:00,RAPE,N,2018-07-06 01:50:00,RESIDENCE / HOME,1800 BLOCK WOOTEN PARK DR,78757.0,7.0,ID,7,N,2018-07-13 00:00:00,,,2018,7,27,6,1
2018-07-06 02:27:00,AGG ASSAULT,N,2018-07-06 05:16:00,PARKING LOTS / GARAGE,700 BLOCK E 7TH ST,78701.0,9.0,GE,2,C,2018-07-06 00:00:00,30.26744445,-97.73553891,2018,7,27,6,2
2018-07-06 14:14:00,AGG ROBBERY/DEADLY WEAPON,N,2018-07-06 14:14:00,OTHER / UNKNOWN,7240 NORTHEAST DR,78723.0,1.0,ID,3,N,2018-07-10 00:00:00,30.3222238,-97.68050777,2018,7,27,6,14
2018-07-06 15:48:00,AGG ASSAULT,N,2018-07-06 15:48:00,STREETS / HWY / ROAD / ALLEY,2102 NOGALES TRL,78744.0,2.0,FR,8,N,2018-08-10 00:00:00,30.18192002,-97.76620913,2018,7,27,6,15
2018-07-06 18:29:00,AGG ASSAULT,N,2018-07-06 18:29:00,PARKING LOTS / GARAGE,7951 BURNET RD,78757.0,7.0,ID,7,C,2018-07-06 00:00:00,30.35776404,-97.73002362,2018,7,27,6,18
2018-07-06 20:45:00,AGG ASSAULT,N,2018-07-06 20:45:00,STREETS / HWY / ROAD / ALLEY,2300 ROSEWOOD AVE,78702.0,1.0,CH,2,C,2018-07-06 00:00:00,30.27067907,-97.71420311,2018,7,27,6,20
2018-07-07 01:00:00,AGG ASSAULT,N,2018-07-09 17:35:00,RESIDENCE / HOME,1113 RADCLIFF DR,,,,,N,2018-07-24 00:00:00,,,2018,7,27,7,1
2018-07-07 02:00:00,RAPE,N,2018-07-10 00:06:00,PARKING LOTS / GARAGE,2100 BLOCK E RIVERSIDE DR,78741.0,3.0,HE,2,N,2019-12-05 00:00:00,,,2018,7,27,7,2
2018-07-07 16:40:00,AGG ASSAULT,N,2018-07-07 18:32:00,RESTAURANTS,6247 MC NEIL DR,78727.0,6.0,AD,3,N,2018-10-19 00:00:00,30.44189394,-97.74657735,2018,7,27,7,16
2018-07-07 21:05:00,AGG ASSAULT,N,2018-07-07 23:45:00,PARKING LOTS / GARAGE,8601 RESEARCH BLVD SVRD NB,78758.0,4.0,ED,2,N,2018-07-30 00:00:00,30.36256043,-97.71568839,2018,7,27,7,21
2018-07-07 22:39:00,AGG ASSAULT,N,2018-07-08 01:42:00,RESIDENCE / HOME,1712 RUTLAND DR,78758.0,4.0,ED,2,C,2018-07-08 00:00:00,30.37485736,-97.71030469,2018,7,27,7,22
2018-07-07 23:02:00,AGG ASSAULT,N,2018-07-07 23:02:00,RESIDENCE / HOME,1700 BURTON DR,78741.0,3.0,HE,2,N,2018-08-02 00:00:00,30.23770208,-97.72794502,2018,7,27,7,23
2018-07-08 00:51:00,AGG ASSAULT,N,2018-07-08 00:51:00,RESIDENCE / HOME,1600 WICKERSHAM LN,78741.0,3.0,HE,3,N,2018-07-09 00:00:00,30.23597684,-97.71859364,2018,7,27,8,0
2018-07-08 02:20:00,RAPE,N,2018-07-08 20:51:00,RESIDENCE / HOME,3000 BLOCK W WILLIAM CANNON DR,78745.0,5.0,DA,4,C,2019-02-04 00:00:00,,,2018,7,27,8,2
2018-07-08 03:36:00,AGG ASSAULT,N,2018-07-08 03:36:00,PARKING LOTS / GARAGE,13635 RUTLEDGE SPUR,78717.0,6.0,AD,5,N,2018-09-05 00:00:00,30.47625073,-97.78035192,2018,7,27,8,3
2018-07-08 04:01:00,RAPE,N,2018-07-08 04:01:00,RESIDENCE / HOME,10700 BLOCK WALEBRIDGE CT,78739.0,8.0,DA,8,N,2018-07-20 00:00:00,,,2018,7,27,8,4
2018-07-08 04:09:00,AGG ASSAULT,N,2018-07-08 04:09:00,RESTAURANTS,8801 S IH 35 SVRD NB,78744.0,2.0,FR,7,N,2018-08-12 00:00:00,30.16833396,-97.78260193,2018,7,27,8,4
2018-07-08 14:44:00,RAPE,N,2018-07-08 14:44:00,RESIDENCE / HOME,11000 BLOCK SHORT SPRINGS DR,78754.0,1.0,ED,5,N,2018-08-30 00:00:00,,,2018,7,27,8,14
2018-07-08 16:11:00,AGG ASSAULT,N,2018-07-08 17:12:00,RESIDENCE / HOME,1308 MC KIE DR,78752.0,4.0,ID,1,N,2018-08-24 00:00:00,30.32984912,-97.69095763,2018,7,27,8,16
2018-07-08 18:23:00,AGG ASSAULT,N,2018-07-08 18:23:00,PARK / PLAYGROUND,NASH HERNANDEZ SR RD / COMAL ST,78702.0,3.0,CH,1,N,2018-07-23 00:00:00,30.25106283,-97.73212105,2018,7,27,8,18
2018-07-08 19:22:00,RAPE,N,2018-07-08 19:22:00,PARKING LOTS / GARAGE,3300 BLOCK ESPERANZA XING,78758.0,7.0,AD,2,N,2018-08-01 00:00:00,,,2018,7,27,8,19
2018-07-09 02:16:00,AGG ROBBERY/DEADLY WEAPON,N,2018-07-09 02:16:00,RESIDENCE / HOME,3517 NORTH HILLS DR,78731.0,10.0,BA,8,C,2018-07-09 00:00:00,30.34922301,-97.75501476,2018,7,28,9,2
2018-07-09 02:19:00,AGG ASSAULT,N,2018-07-09 02:19:00,STREETS / HWY / ROAD / ALLEY,720 W 6TH ST,78701.0,9.0,GE,1,N,2018-08-08 00:00:00,30.27036046,-97.75040038,2018,7,28,9,2
2018-07-09 13:35:00,MURDER,N,2018-07-09 13:35:00,HOTEL / MOTEL / ETC.,1500 S LAMAR BLVD,78704.0,5.0,DA,1,C,2018-07-13 00:00:00,30.25255564,-97.76453076,2018,7,28,9,13
2018-07-09 16:00:00,RAPE,Y,2018-07-18 13:51:00,RESIDENCE / HOME,3800 BLOCK VALLEY VIEW RD,78704.0,5.0,DA,2,N,2018-08-14 00:00:00,,,2018,7,28,9,16
2018-07-09 18:57:00,AGG ASSAULT,N,2018-07-09 18:57:00,RESIDENCE / HOME,9744 ANDERSON VILLAGE DR,78729.0,6.0,AD,5,C,2018-09-11 00:00:00,30.4605066,-97.78666155,2018,7,28,9,18
2018-07-10 16:10:00,AGG ASSAULT,N,2018-07-10 16:10:00,RESIDENCE / HOME,1901 RIO GRANDE ST,78705.0,9.0,BA,1,N,2018-09-03 00:00:00,30.28285222,-97.7449355,2018,7,28,10,16
2018-07-11 14:30:00,AGG ASSAULT,N,2018-07-11 19:34:00,ABANDONED/CONDEMNED STRUCTURE,1500 S LAMAR BLVD,78704.0,5.0,DA,1,C,2018-07-11 00:00:00,30.25255564,-97.76453076,2018,7,28,11,14
2018-07-11 14:40:00,AGG ASSAULT,N,2018-07-11 14:41:00,ABANDONED/CONDEMNED STRUCTURE,5500 BLOCK PONCIANA DR,78744.0,2.0,FR,5,C,2020-05-19 00:00:00,30.19779456,-97.75606707,2018,7,28,11,14
2018-07-11 15:54:00,AGG ASSAULT,N,2018-07-11 15:54:00,STREETS / HWY / ROAD / ALLEY,8100 S IH 35 SVRD NB,78744.0,2.0,FR,7,C,2020-05-19 00:00:00,30.17559128,-97.78008375,2018,7,28,11,15
2018-07-11 18:49:00,AGG ASSAULT,N,2018-07-11 18:49:00,STREETS / HWY / ROAD / ALLEY,4200 BLOCK S LAMAR BLVD SB,78704.0,5.0,DA,4,C,2020-05-19 00:00:00,30.23603213,-97.79531758,2018,7,28,11,18
2018-07-11 20:00:00,RAPE,N,2018-07-15 22:30:00,RESIDENCE / HOME,2800 BLOCK WHITIS AVE,78705.0,9.0,BA,1,N,2018-09-18 00:00:00,,,2018,7,28,11,20
2018-07-12 19:05:00,AGG ASSAULT,N,2018-07-13 16:18:00,STREETS / HWY / ROAD / ALLEY,200 E 6TH ST,78701.0,9.0,GE,2,N,2018-09-05 00:00:00,30.26780114,-97.74120096,2018,7,28,12,19
2018-07-12 21:50:00,AGG ROBBERY/DEADLY WEAPON,N,2018-07-12 21:53:00,PARKING LOTS / GARAGE,2901 S CAPITAL OF TEXAS HWY NB,78746.0,8.0,DA,5,N,2018-09-10 00:00:00,30.25788603,-97.80700704,2018,7,28,12,21
2018-07-12 22:30:00,AGG ROBBERY/DEADLY WEAPON,N,2018-07-13 11:10:00,PARKING LOTS / GARAGE,700 NECHES ST,78701.0,9.0,GE,2,N,2018-08-17 00:00:00,30.26781266,-97.7379656,2018,7,28,12,22
2018-07-13 08:00:00,AGG ASSAULT,N,2018-07-13 16:38:00,RESIDENCE / HOME,3703 COMMERCE ST,78721.0,1.0,CH,4,N,2018-08-12 00:00:00,30.27949593,-97.69379051,2018,7,28,13,8
2018-07-13 15:01:00,AGG ASSAULT,N,2018-07-13 15:01:00,CONVENIENCE STORE,3112 E CESAR CHAVEZ ST,78702.0,3.0,CH,1,C,2018-07-14 00:00:00,30.25206413,-97.70906896,2018,7,28,13,15
2018-07-13 21:37:00,AGG ROBBERY/DEADLY WEAPON,N,2018-07-13 21:37:00,RESIDENCE / HOME,2829 S LAKELINE BLVD,78613.0,6.0,AD,6,N,2018-07-13 00:00:00,30.47593212,-97.80777293,2018,7,28,13,21
2018-07-13 22:51:00,AGG ASSAULT,N,2018-07-13 23:46:00,RESIDENCE / HOME,4913 ABERDEEN DR,78745.0,3.0,DA,3,N,2018-08-27 00:00:00,30.21540516,-97.78011123,2018,7,28,13,22
2018-07-14 00:00:00,RAPE,N,2018-09-14 21:32:00,RESIDENCE / HOME,11700 BLOCK BARRINGTON WAY,78759.0,10.0,AD,7,N,2018-10-25 00:00:00,,,2018,7,28,14,0
2018-07-14 18:12:00,AGG ROBBERY/DEADLY WEAPON,N,2018-07-14 19:46:00,GAS / SERVICE STATIONS,8205 BRODIE LN,78745.0,8.0,FR,1,N,2018-09-13 00:00:00,30.20157269,-97.8380876,2018,7,28,14,18
2018-07-15 19:00:00,AGG ASSAULT,N,2018-07-15 23:21:00,STREETS / HWY / ROAD / ALLEY,9902 ROXANNA DR,78748.0,5.0,FR,1,N,2018-08-07 00:00:00,30.17525,-97.82795421,2018,7,28,15,19
2018-07-15 21:43:00,AGG ASSAULT,N,2018-07-15 21:43:00,PARKING LOTS / GARAGE,515 E SLAUGHTER LN,78744.0,5.0,FR,7,C,2018-07-16 00:00:00,30.16358782,-97.77878351,2018,7,28,15,21
2018-07-16 01:28:00,AGG ROBBERY/DEADLY WEAPON,N,2018-07-16 01:28:00,STREETS / HWY / ROAD / ALLEY,10100 N LAMAR BLVD,78758.0,4.0,ED,1,N,2019-02-13 00:00:00,30.37039016,-97.6932503,2018,7,29,16,1
2018-07-16 12:51:00,AGG ASSAULT,N,2018-07-16 12:51:00,STREETS / HWY / ROAD / ALLEY,7100 BENNETT AVE,78752.0,4.0,ID,1,C,2018-07-16 00:00:00,30.33085956,-97.70063521,2018,7,29,16,12
2018-07-16 22:00:00,AGG ASSAULT,N,2018-07-16 23:23:00,STREETS / HWY / ROAD / ALLEY,2913 NORTHLAND DR,78731.0,7.0,BA,6,N,2018-07-23 00:00:00,30.33366815,-97.7519237,2018,7,29,16,22
2018-07-16 22:09:00,AGG ASSAULT,N,2018-07-16 23:49:00,STREETS / HWY / ROAD / ALLEY,1600 E 2ND ST,78702.0,3.0,CH,1,N,2018-07-17 00:00:00,30.25942032,-97.72802112,2018,7,29,16,22
2018-07-17 03:22:00,AGG ROBBERY/DEADLY WEAPON,N,2018-07-17 05:52:00,RESIDENCE / HOME,9345 E US 290 HWY EB,78724.0,1.0,CH,7,N,2018-08-27 00:00:00,30.32942866,-97.64047751,2018,7,29,17,3
2018-07-17 05:25:00,AGG ROBBERY/DEADLY WEAPON,N,2018-07-17 05:25:00,PARKING LOTS / GARAGE,10101 S 1ST ST,78748.0,5.0,FR,2,C,2018-08-18 00:00:00,30.15737595,-97.79972818,2018,7,29,17,5
2018-07-17 10:43:00,AGG ASSAULT,N,2018-07-17 10:46:00,CONVENIENCE STORE,5327 CAMERON RD,78723.0,4.0,ID,5,C,2018-07-24 00:00:00,30.31102994,-97.70709768,2018,7,29,17,10
2018-07-17 16:18:00,AGG ASSAULT,N,2018-07-17 16:18:00,RESIDENCE / HOME,9009 N FM 620 RD,78726.0,6.0,AD,8,C,2018-07-19 00:00:00,30.432286600000005,-97.84065848,2018,7,29,17,16
2018-07-17 16:29:00,AGG ASSAULT,N,2018-07-17 16:29:00,STREETS / HWY / ROAD / ALLEY,4809 SCARSDALE DR,78744.0,2.0,FR,5,N,2018-07-23 00:00:00,30.20031893,-97.74350552,2018,7,29,17,16
2018-07-18 00:30:00,RAPE,Y,2018-07-23 10:31:00,RESIDENCE / HOME,2400 BLOCK PEMBERTON PL,78703.0,9.0,BA,3,C,2018-07-30 00:00:00,,,2018,7,29,18,0
2018-07-18 02:35:00,RAPE,Y,2018-07-18 02:35:00,PARKING LOTS / GARAGE,3700 BLOCK S 2ND ST,78704.0,3.0,DA,2,N,2018-07-25 00:00:00,,,2018,7,29,18,2
2018-07-18 21:42:00,AGG ASSAULT,N,2018-07-18 21:42:00,RESIDENCE / HOME,9504 NIGHT STAR DR,78617.0,2.0,HE,8,N,2018-07-19 00:00:00,30.2228503,-97.66753791,2018,7,29,18,21
2018-07-19 08:30:00,RAPE,N,2018-07-20 11:43:00,RESIDENCE / HOME,100 BLOCK COLORADO ST,78701.0,9.0,GE,4,N,2019-02-18 00:00:00,,,2018,7,29,19,8
2018-07-19 10:56:00,AGG ASSAULT,N,2018-07-19 10:56:00,STREETS / HWY / ROAD / ALLEY,1304 RADCLIFF DR,78752.0,4.0,ID,1,N,2018-08-04 00:00:00,30.32770236,-97.69222122,2018,7,29,19,10
2018-07-19 14:00:00,RAPE,N,2018-07-19 20:57:00,RESIDENCE / HOME,800 BLOCK PLEASANT VALLEY DR,,,,,N,2018-12-02 00:00:00,,,2018,7,29,19,14
2018-07-19 14:55:00,AGG ROBBERY/DEADLY WEAPON,N,2018-07-19 15:28:00,GAS / SERVICE STATIONS,11800 METRIC BLVD,78758.0,7.0,AD,2,N,2018-08-20 00:00:00,30.39818646,-97.70508526,2018,7,29,19,14
2018-07-19 18:40:00,AGG ROBBERY/DEADLY WEAPON,N,2018-07-19 18:40:00,STREETS / HWY / ROAD / ALLEY,2000 BLOCK COMAL ST,78722.0,1.0,UT,C,N,2018-07-25 00:00:00,30.28065025,-97.72558796,2018,7,29,19,18
2018-07-19 21:47:00,AGG ASSAULT,N,2018-07-19 21:47:00,OTHER / UNKNOWN,4600 ELMONT DR,78741.0,3.0,HE,3,N,2018-07-23 00:00:00,30.23973544,-97.71651845,2018,7,29,19,21
2018-07-19 23:30:00,RAPE,Y,2018-07-22 19:26:00,RESIDENCE / HOME,10700 BLOCK LAKE CREEK PKWY,78750.0,6.0,AD,6,N,2018-10-10 00:00:00,,,2018,7,29,19,23
2018-07-20 06:29:00,AGG ASSAULT,N,2018-07-20 06:29:00,HOTEL / MOTEL / ETC.,7400 N IH 35 SVRD SB,78752.0,4.0,ID,8,N,2018-08-30 00:00:00,30.33574103,-97.70302593,2018,7,29,20,6
2018-07-20 21:00:00,AGG ASSAULT,N,2018-07-20 21:10:00,PARKING LOTS / GARAGE,5510 S IH 35 SVRD SB,78745.0,3.0,DA,3,N,2018-09-06 00:00:00,30.200440999999998,-97.76444731,2018,7,29,20,21
2018-07-20 21:36:00,AGG ASSAULT,N,2018-07-20 23:19:00,PARKING LOTS / GARAGE,1212 WESTHEIMER DR,78752.0,4.0,ID,1,C,2018-07-29 00:00:00,30.32578989,-97.69444533,2018,7,29,20,21
